school,date,amount,sport,deal_description,is_social_media
ucberkeley,2023,5000.0,Softball,Social Media,1
ucberkeley,2024,200.0,Swimming/Diving,Social Media,1
ucberkeley,2023,150.0,Swimming/Diving,Social Media,1
ucberkeley,2023,100.0,Swimming/Diving,Not Sure,0
ucberkeley,2023,150.0,Swimming/Diving,Social Media,1
ucberkeley,2021,125.0,Swimming/Diving,Social Media,1
ucberkeley,2023,100.0,Track and Field,Social Media,1
ucberkeley,2023,100.0,Track and Field,Social Media,1
ucberkeley,2023,25.0,Track and Field,Social Media,1
ucberkeley,2023,5.0,Track and Field,Social Media,1
ucberkeley,2023,50.0,Track and Field,Social Media,1
ucberkeley,2024,150.0,Track and Field,Social Media,1
ucberkeley,2024,120.0,Beach Volleyball,Social Media,1
ucberkeley,2024,200.0,Beach Volleyball,Social Media,1
ucberkeley,2023,100.0,Beach Volleyball,Social Media,1
ucberkeley,2023,270.0,Beach Volleyball,Social Media,1
ucberkeley,2023,150.0,Beach Volleyball,Social Media,1
ucberkeley,2023,600.0,Beach Volleyball,Social Media,1
ucberkeley,2022,550.0,Beach Volleyball,Social Media,1
ucberkeley,2022,15.0,Beach Volleyball,Social Media,1
ucberkeley,2024,300.0,Volleyball,Social Media,1
ucberkeley,2024,500.0,Volleyball,Business Ownership/Creation,0
ucberkeley,2024,150.0,Volleyball,Social Media,1
ucberkeley,2024,50.0,Volleyball,Social Media,1
ucberkeley,2024,200.0,Volleyball,Other,0
ucberkeley,2023,150.0,Volleyball,Public Appearance,0
ucberkeley,2023,125.0,Volleyball,Social Media,1
ucberkeley,2023,50.0,Volleyball,Social Media,1
ucberkeley,2024,650.0,Volleyball,Other,0
ucberkeley,2024,500.0,Volleyball,Representation Disclosure,0
ucberkeley,2021,200.0,Volleyball,Social Media,1
ucberkeley,2024,250.0,Volleyball,Social Media,1
ucberkeley,2021,70.0,Volleyball,Social Media,1
ucberkeley,2021,150.0,Volleyball,Social Media,1
ucberkeley,2023,250.0,Volleyball,Social Media,1
ucberkeley,2023,300.0,Volleyball,Social Media,1
ucberkeley,2025,440.0,Basketball,Social Media,1
ucberkeley,2025,440.0,Basketball,Social Media,1
ucberkeley,2025,288.07,Basketball,Royalty,0
ucberkeley,2025,241.83,Basketball,Royalty,0
ucberkeley,2025,179.76,Basketball,Royalty,0
ucberkeley,2025,169.33,Basketball,Royalty,0
ucberkeley,2025,161.79,Football,Royalty,0
ucberkeley,2025,124.55,Basketball,Royalty,0
ucberkeley,2025,110.46,Basketball,Royalty,0
ucberkeley,2025,110.29,Basketball,Royalty,0
ucberkeley,2025,81.84,Basketball,Royalty,0
ucberkeley,2025,77.76,Softball,Royalty,0
ucberkeley,2025,74.84,Basketball,Royalty,0
ucberkeley,2025,70.56,Basketball,Royalty,0
ucberkeley,2025,57.45,Football,Royalty,0
ucberkeley,2025,44.24,Softball,Royalty,0
ucberkeley,2025,42.29,Football,Royalty,0
ucberkeley,2025,40.04,Softball,Royalty,0
ucberkeley,2025,36.97,Baseball,Royalty,0
ucberkeley,2025,35.4,Basketball,Royalty,0
ucberkeley,2025,34.9,Football,Royalty,0
ucberkeley,2025,32.04,Basketball,Royalty,0
ucberkeley,2025,28.95,Basketball,Royalty,0
ucberkeley,2025,27.45,Football,Royalty,0
ucberkeley,2025,23.1,Basketball,Royalty,0
ucberkeley,2025,21.37,Basketball,Royalty,0
ucberkeley,2025,19.2,Basketball,Royalty,0
ucberkeley,2025,17.1,Football,Royalty,0
ucberkeley,2025,14.1,Basketball,Royalty,0
ucberkeley,2025,12.33,Football,Royalty,0
ucberkeley,2025,11.22,Basketball,Royalty,0
ucberkeley,2025,8.55,Football,Royalty,0
ucberkeley,2025,5.7,Softball,Royalty,0
ucberkeley,2025,4.84,Basketball,Royalty,0
ucberkeley,2025,50.0,Field Hockey,Social Media,1
ucberkeley,2025,200.0,Basketball,Other,0
ucberkeley,2025,250.0,Football,Other,0
ucberkeley,2025,300.0,Baseball,Social Media,1
ucberkeley,2024,400.0,Basketball,Social Media,1
ucberkeley,2025,50.0,Soccer,Social Media,1
ucberkeley,2025,800.0,Softball,Collective,0
ucberkeley,2025,200.0,Swimming/Diving,Social Media,1
ucberkeley,2025,5000.0,Baseball,Social Media,1
ucberkeley,2025,133.3,Gymnastics,Not Sure,0
ucberkeley,2025,150.0,Field Hockey,Social Media,1
ucberkeley,2025,65.0,Gymnastics,Social Media,1
ucberkeley,2025,83.48,Lacrosse,Not Sure,0
ucberkeley,2024,500.0,Swimming/Diving,Social Media,1
ucberkeley,2025,800.0,Softball,Collective,0
ucberkeley,2025,200.0,Track and Field,Social Media,1
ucberkeley,2025,50.0,Field Hockey,Social Media,1
ucberkeley,2025,400.0,Field Hockey,Social Media,1
ucberkeley,2024,400.0,Football,Social Media,1
ucberkeley,2024,400.0,Football,Social Media,1
ucberkeley,2024,20.0,Rowing,Social Media,1
ucberkeley,2024,150.0,Track and Field,Social Media,1
ucberkeley,2024,28.0,Rowing,Social Media,1
ucberkeley,2025,316.0,Gymnastics,Social Media,1
ucberkeley,2024,200.0,Soccer,Social Media,1
ucberkeley,2024,225.0,Gymnastics,Social Media,1
ucberkeley,2024,100.0,Track and Field,Social Media,1
ucberkeley,2024,50.0,Field Hockey,Social Media,1
ucberkeley,2024,150.0,Gymnastics,Social Media,1
ucberkeley,2024,150.0,Field Hockey,Social Media,1
ucberkeley,2024,39.49,Track and Field,Not Sure,0
ucberkeley,2024,57.27,Softball,Other,0
ucberkeley,2024,400.0,Volleyball,Social Media,1
ucberkeley,2024,20.0,Gymnastics,Social Media,1
ucberkeley,2024,250.0,Cross Country,Business Ownership/Creation,0
ucberkeley,2024,184.02,Gymnastics,Not Sure,0
ucberkeley,2024,10.0,Cross Country,Social Media,1
ucberkeley,2024,125.0,Water Polo,Business Ownership/Creation,0
ucberkeley,2025,10000.0,Baseball,Collective,0
ucberkeley,2024,57.13,Baseball,Not Sure,0
ucberkeley,2024,4000.0,Field Hockey,Not Sure,0
ucberkeley,2024,39.99,Gymnastics,Social Media,1
ucberkeley,2025,10000.0,Baseball,Collective,0
ucberkeley,2024,250.0,Field Hockey,Social Media,1
ucberkeley,2025,250.0,Gymnastics,Social Media,1
ucberkeley,2025,5000.0,Baseball,Social Media,1
ucberkeley,2024,75.0,Gymnastics,Camps and Lessons,0
ucberkeley,2024,75.0,Soccer,Camps and Lessons,0
ucberkeley,2024,75.0,Soccer,Camps and Lessons,0
ucberkeley,2024,1500.0,Soccer,Social Media,1
ucberkeley,2024,150.0,Field Hockey,Social Media,1
ucberkeley,2024,38.0,Cross Country,Social Media,1
ucberkeley,2024,99.0,Beach Volleyball,Social Media,1
ucberkeley,2024,500.0,Cross Country,Social Media,1
ucberkeley,2024,253.8,Softball,Royalty,0
ucberkeley,2024,200.0,Track and Field,Other,0
ucberkeley,2024,6000.0,Gymnastics,Other,0
ucberkeley,2024,200.0,Volleyball,Social Media,1
ucberkeley,2024,150.0,Volleyball,Social Media,1
ucberkeley,2024,100.0,Volleyball,Social Media,1
ucberkeley,2024,107.09,Beach Volleyball,Other,0
ucberkeley,2024,60.77,Lacrosse,Not Sure,0
ucberkeley,2024,150.0,Volleyball,Social Media,1
ucberkeley,2024,100.0,Gymnastics,Social Media,1
ucberkeley,2024,110.67,Beach Volleyball,Other,0
ucberkeley,2024,100.0,Beach Volleyball,Social Media,1
ucberkeley,2024,82.73,Gymnastics,Social Media,1
ucberkeley,2025,1500.0,Baseball,Collective,0
ucberkeley,2024,100.0,Gymnastics,Social Media,1
ucberkeley,2024,125.0,Gymnastics,Social Media,1
ucberkeley,2024,150.0,Beach Volleyball,Social Media,1
ucberkeley,2024,160.0,Gymnastics,Social Media,1
ucberkeley,2024,150.0,Field Hockey,Social Media,1
ucberkeley,2024,50.85,Softball,Not Sure,0
ucberkeley,2024,125.0,Lacrosse,Social Media,1
ucberkeley,2024,80.0,Soccer,Social Media,1
ucberkeley,2024,300.0,Soccer,Social Media,1
ucberkeley,2024,35.99,Swimming/Diving,Social Media,1
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,600.0,Football,Royalty,0
ucberkeley,2024,300.0,Volleyball,Social Media,1
ucberkeley,2024,200.0,Water Polo,Social Media,1
ucberkeley,2024,243.0,Beach Volleyball,Social Media,1
ucberkeley,2024,203.0,Gymnastics,Public Appearance,0
ucberkeley,2024,200.0,Gymnastics,Other,0
ucberkeley,2024,200.0,Field Hockey,Social Media,1
ucberkeley,2024,1.12,Volleyball,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,1.12,Basketball,Royalty,0
ucberkeley,2024,3.08,Basketball,Royalty,0
ucberkeley,2024,2.24,Basketball,Royalty,0
ucberkeley,2024,1.12,Basketball,Royalty,0
ucberkeley,2024,300.0,Cross Country,Social Media,1
ucberkeley,2024,200.0,Volleyball,Social Media,1
ucberkeley,2024,150.0,Field Hockey,Social Media,1
ucberkeley,2024,200.0,Volleyball,Social Media,1
ucberkeley,2024,250.0,Volleyball,Social Media,1
ucberkeley,2024,125.0,Field Hockey,Social Media,1
ucberkeley,2024,2.24,Softball,Royalty,0
ucberkeley,2024,5.6,Baseball,Royalty,0
ucberkeley,2024,1.12,Baseball,Royalty,0
ucberkeley,2024,3.36,Softball,Royalty,0
ucberkeley,2024,1.12,Baseball,Royalty,0
ucberkeley,2024,1.12,Basketball,Royalty,0
ucberkeley,2024,5.6,Softball,Royalty,0
ucberkeley,2024,1.12,Softball,Royalty,0
ucberkeley,2024,1.12,Football,Royalty,0
ucberkeley,2024,150.0,Lacrosse,Social Media,1
ucberkeley,2024,200.0,Volleyball,Social Media,1
ucberkeley,2024,150.0,Soccer,Social Media,1
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,150.0,Soccer,Social Media,1
ucberkeley,2024,13.55,Soccer,Other,0
ucberkeley,2024,150.0,Lacrosse,Social Media,1
ucberkeley,2024,50.0,Field Hockey,Social Media,1
ucberkeley,2024,50.0,Cross Country,Social Media,1
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,1.96,Softball,Royalty,0
ucberkeley,2024,8.74,Softball,Royalty,0
ucberkeley,2024,0.98,Football,Royalty,0
ucberkeley,2024,3.08,Baseball,Royalty,0
ucberkeley,2024,5.82,Baseball,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,11.76,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,23.52,Football,Royalty,0
ucberkeley,2024,7.84,Football,Royalty,0
ucberkeley,2024,0.98,Football,Royalty,0
ucberkeley,2024,1.12,Soccer,Royalty,0
ucberkeley,2024,17.07,Soccer,Royalty,0
ucberkeley,2024,7.84,Football,Royalty,0
ucberkeley,2024,15.68,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,1.96,Volleyball,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,15.68,Football,Royalty,0
ucberkeley,2024,0.98,Football,Royalty,0
ucberkeley,2024,11.76,Football,Royalty,0
ucberkeley,2024,1.96,Football,Royalty,0
ucberkeley,2024,5.88,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,1.12,Baseball,Royalty,0
ucberkeley,2024,2.91,Baseball,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,1.96,Football,Royalty,0
ucberkeley,2024,19.6,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,7.84,Football,Royalty,0
ucberkeley,2024,0.98,Football,Royalty,0
ucberkeley,2024,5.82,Softball,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,1.96,Football,Royalty,0
ucberkeley,2024,7.84,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,7.84,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,7.84,Soccer,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,15.68,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,1.96,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,2.91,Baseball,Royalty,0
ucberkeley,2024,2.74,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,3.36,Basketball,Royalty,0
ucberkeley,2024,1.12,Basketball,Royalty,0
ucberkeley,2024,5.09,Basketball,Royalty,0
ucberkeley,2024,74.48,Football,Royalty,0
ucberkeley,2024,54.88,Football,Royalty,0
ucberkeley,2024,31.36,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,11.76,Football,Royalty,0
ucberkeley,2024,1.12,Basketball,Royalty,0
ucberkeley,2024,1.96,Basketball,Royalty,0
ucberkeley,2024,1.12,Basketball,Royalty,0
ucberkeley,2024,2.54,Basketball,Royalty,0
ucberkeley,2024,83.89,Football,Royalty,0
ucberkeley,2024,11.76,Football,Royalty,0
ucberkeley,2024,19.6,Football,Royalty,0
ucberkeley,2024,27.44,Football,Royalty,0
ucberkeley,2024,0.98,Football,Royalty,0
ucberkeley,2024,2.94,Football,Royalty,0
ucberkeley,2024,1.96,Football,Royalty,0
ucberkeley,2024,2.69,Softball,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,19.6,Football,Royalty,0
ucberkeley,2024,2.69,Football,Royalty,0
ucberkeley,2024,7.84,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,7.84,Football,Royalty,0
ucberkeley,2024,8.82,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,7.84,Football,Royalty,0
ucberkeley,2024,3.08,Softball,Royalty,0
ucberkeley,2024,27.44,Football,Royalty,0
ucberkeley,2024,7.84,Football,Royalty,0
ucberkeley,2024,0.98,Football,Royalty,0
ucberkeley,2024,19.6,Football,Royalty,0
ucberkeley,2024,9.8,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,0.98,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,7.84,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,550.0,Beach Volleyball,Social Media,1
ucberkeley,2024,150.0,Soccer,Social Media,1
ucberkeley,2024,600.0,Softball,Social Media,1
ucberkeley,2024,12.2,Football,Not Sure,0
ucberkeley,2024,2500.0,Soccer,Social Media,1
ucberkeley,2024,33.26,Soccer,Not Sure,0
ucberkeley,2024,70.0,Volleyball,Social Media,1
ucberkeley,2024,60.0,Gymnastics,Not Sure,0
ucberkeley,2024,150.0,Track and Field,Social Media,1
ucberkeley,2024,150.0,Volleyball,Social Media,1
ucberkeley,2024,15.0,Beach Volleyball,Social Media,1
ucberkeley,2024,200.0,Soccer,Social Media,1
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,24.08,Football,Royalty,0
ucberkeley,2024,3.92,Football,Royalty,0
ucberkeley,2024,234.0,Rowing,Social Media,1
ucberkeley,2024,250.0,Volleyball,Social Media,1
ucberkeley,2024,125.0,Swimming/Diving,Social Media,1
ucberkeley,2024,1000.0,Gymnastics,Social Media,1
ucberkeley,2024,234.37,Rowing,Social Media,1
ucberkeley,2024,600.0,Softball,Social Media,1
ucberkeley,2024,100.0,Cross Country,Social Media,1
ucberkeley,2024,120.0,Beach Volleyball,Social Media,1
ucberkeley,2024,1500.0,Basketball,Social Media,1
ucberkeley,2024,300.0,Volleyball,Social Media,1
ucberkeley,2024,300.0,Field Hockey,Social Media,1
ucberkeley,2024,500.0,Volleyball,Business Ownership/Creation,0
ucberkeley,2024,300.0,Volleyball,Social Media,1
ucberkeley,2024,150.0,Volleyball,Social Media,1
ucberkeley,2024,16667.0,Football,Social Media,1
ucberkeley,2024,2.24,Football,Royalty,0
ucberkeley,2024,7.84,Football,Royalty,0
ucberkeley,2024,3.36,Volleyball,Royalty,0
ucberkeley,2024,1.96,Football,Royalty,0
ucberkeley,2024,2.24,Volleyball,Royalty,0
ucberkeley,2024,1.12,Volleyball,Royalty,0
ucberkeley,2024,14.84,Volleyball,Royalty,0
ucberkeley,2024,2.16,Football,Royalty,0
ucberkeley,2024,600.0,Softball,Social Media,1
ucberkeley,2024,600.0,Softball,Social Media,1
ucberkeley,2024,1500.0,Soccer,Outside Employment,0
ucberkeley,2024,1000.0,Baseball,Social Media,1
ucberkeley,2024,1000.0,Baseball,Social Media,1
ucberkeley,2024,10000.0,Baseball,Social Media,1
ucberkeley,2024,650.0,Volleyball,Other,0
ucberkeley,2024,2000.0,Soccer,Outside Employment,0
ucberkeley,2024,1500.0,Soccer,Outside Employment,0
ucberkeley,2024,1200.0,Soccer,Outside Employment,0
ucberkeley,2024,500.0,Volleyball,Representation Disclosure,0
ucla,2022,1000.0,Football,Other,0
ucla,2022,35000.0,Track and Field,Other,0
ucla,2022,9000.0,Gymnastics,Other,0
ucla,2022,3000.0,Beach Volleyball,Other,0
ucla,2022,1250.0,Beach Volleyball,Other,0
ucla,2022,1500.0,Football,Other,0
ucla,2022,3500.0,Gymnastics,Other,0
ucla,2022,2500.0,Basketball,Public Appearance,0
ucla,2022,5000.0,Volleyball,Other,0
ucla,2022,300.0,Football,Camps and Lessons,0
ucla,2022,300.0,Football,Camps and Lessons,0
ucla,2022,300.0,Football,Camps and Lessons,0
ucla,2022,300.0,Football,Camps and Lessons,0
ucla,2022,5000.0,Basketball,Other,0
ucla,2022,100.0,Tennis,Other,0
ucla,2022,6000.0,Basketball,Public Appearance,0
ucla,2022,15.0,Basketball,Social Media,1
ucla,2022,15.0,Basketball,Social Media,1
ucla,2022,11.01,Basketball,Social Media,1
ucla,2022,11.01,Basketball,Social Media,1
ucla,2022,750.0,Soccer,Other,0
ucla,2022,750.0,Soccer,Other,0
ucla,2022,109.6,Water Polo,Not Sure,0
ucla,2022,3500.0,Volleyball,Autographs,0
ucla,2022,15.0,Basketball,Social Media,1
ucla,2022,15.0,Basketball,Social Media,1
ucla,2022,750.0,Tennis,Other,0
ucla,2022,200.0,Tennis,Other,0
ucla,2022,2000.0,Basketball,Public Appearance,0
ucla,2022,3000.0,Basketball,Public Appearance,0
ucla,2022,850.0,Football,Other,0
ucla,2022,850.0,Football,Other,0
ucla,2022,850.0,Football,Other,0
ucla,2022,1800.0,Football,Other,0
ucla,2022,850.0,Football,Other,0
ucla,2022,800.0,Football,Other,0
ucla,2022,850.0,Football,Other,0
ucla,2022,750.0,Football,Other,0
ucla,2022,850.0,Football,Public Appearance,0
ucla,2022,750.0,Football,Other,0
ucla,2022,750.0,Football,Other,0
ucla,2022,500.0,Tennis,Other,0
ucla,2022,2000.0,Basketball,Other,0
ucla,2022,2000.0,Basketball,Public Appearance,0
ucla,2022,650.0,Football,Public Appearance,0
ucla,2022,650.0,Football,Public Appearance,0
ucla,2022,650.0,Football,Public Appearance,0
ucla,2022,1200.0,Football,Public Appearance,0
ucla,2022,650.0,Football,Public Appearance,0
ucla,2022,650.0,Football,Public Appearance,0
ucla,2022,650.0,Football,Public Appearance,0
ucla,2022,650.0,Football,Public Appearance,0
ucla,2022,650.0,Football,Public Appearance,0
ucla,2022,650.0,Football,Public Appearance,0
ucla,2022,650.0,Football,Public Appearance,0
ucla,2022,500.0,Tennis,Public Appearance,0
ucla,2022,22.5,Basketball,Social Media,1
ucla,2022,250.0,Basketball,Public Appearance,0
ucla,2022,800.0,Football,Public Appearance,0
ucla,2022,200.0,Football,Autographs,0
ucla,2022,200.0,Soccer,Autographs,0
ucla,2022,15.0,Basketball,Social Media,1
ucla,2022,22.5,Basketball,Social Media,1
ucla,2022,38000.0,Football,Social Media,1
ucla,2022,5000.0,Gymnastics,Other,0
ucla,2022,36.75,Basketball,Social Media,1
ucla,2022,22.5,Basketball,Social Media,1
ucla,2022,500.0,Swimming/Diving,Public Appearance,0
ucla,2022,200.0,Tennis,Other,0
ucla,2022,16.79,Basketball,Social Media,1
ucla,2022,15.0,Gymnastics,Social Media,1
ucla,2022,1000.0,Gymnastics,Other,0
ucla,2022,1000.0,Gymnastics,Other,0
ucla,2022,100.0,Gymnastics,Other,0
ucla,2022,7000.0,Gymnastics,Other,0
ucla,2022,15.0,Basketball,Social Media,1
ucla,2022,30000.0,Gymnastics,Other,0
ucla,2022,6000.0,Gymnastics,Other,0
ucla,2022,15.0,Basketball,Social Media,1
ucla,2022,15.0,Basketball,Social Media,1
ucla,2022,11.01,Basketball,Social Media,1
ucla,2022,2000.0,Football,Other,0
ucla,2022,5000.0,Basketball,Other,0
ucla,2022,15.0,Basketball,Social Media,1
ucla,2022,50.0,Basketball,Other,0
ucla,2022,22.5,Basketball,Social Media,1
ucla,2022,118.12,Basketball,Social Media,1
ucla,2022,11.01,Gymnastics,Social Media,1
ucla,2022,3000.0,Football,Other,0
ucla,2022,11.01,Basketball,Social Media,1
ucla,2022,50000.0,Gymnastics,Other,0
ucla,2022,50000.0,Gymnastics,Other,0
ucla,2022,3000.0,Basketball,Other,0
ucla,2022,4000.0,Gymnastics,Other,0
ucla,2022,25000.0,Basketball,Other,0
ucla,2022,10.0,Football,Other,0
ucla,2022,50.0,Football,Other,0
ucla,2022,6000.0,Gymnastics,Other,0
ucla,2022,2000.0,Volleyball,Other,0
ucla,2022,60000.0,Softball,Other,0
ucla,2022,700.0,Football,Other,0
ucla,2022,500.0,Track and Field,Other,0
ucla,2022,8.39,Tennis,Social Media,1
ucla,2022,200.0,Football,Other,0
ucla,2022,50.0,Basketball,Other,0
ucla,2022,9750.0,Gymnastics,Other,0
ucla,2022,150.0,Softball,Other,0
ucla,2022,1500.0,Football,Other,0
ucla,2022,1500.0,Softball,Other,0
ucla,2022,100.0,Tennis,Other,0
ucla,2022,150.0,Soccer,Other,0
ucla,2022,15.0,Basketball,Social Media,1
ucla,2022,26.24,Basketball,Social Media,1
ucla,2022,50.0,Football,Other,0
ucla,2022,7000.0,Gymnastics,Other,0
ucla,2022,5500.0,Gymnastics,Other,0
ucla,2022,4000.0,Gymnastics,Other,0
ucla,2022,11.25,Tennis,Social Media,1
ucla,2022,6000.0,Gymnastics,Other,0
ucla,2022,11.01,Basketball,Social Media,1
ucla,2022,203.0,Basketball,Other,0
ucla,2022,89.24,Basketball,Social Media,1
ucla,2022,22.5,Gymnastics,Social Media,1
ucla,2022,15.0,Basketball,Social Media,1
ucla,2022,100.0,Baseball,Other,0
ucla,2022,250.0,Track and Field,Social Media,1
ucla,2022,200.0,Tennis,Other,0
ucla,2022,1000.0,Tennis,Other,0
ucla,2022,500.0,Basketball,Other,0
ucla,2022,400.0,Softball,Other,0
ucla,2022,100.0,Baseball,Other,0
ucla,2022,3000.0,Beach Volleyball,Other,0
ucla,2022,250.0,Volleyball,Other,0
ucla,2022,250.0,Volleyball,Other,0
ucla,2022,250.0,Volleyball,Other,0
ucla,2021,11.01,Basketball,Social Media,1
ucla,2022,750.0,Gymnastics,Other,0
ucla,2021,15.0,Basketball,Social Media,1
ucla,2021,51.45,Basketball,Social Media,1
ucla,2021,36.75,Basketball,Social Media,1
ucla,2021,15.75,Basketball,Social Media,1
ucla,2021,11.25,Basketball,Social Media,1
ucla,2022,15000.0,Football,Other,0
ucla,2022,1200.0,Softball,Other,0
ucla,2022,1000.0,Football,Other,0
ucla,2022,500.0,Football,Other,0
ucla,2022,2500.0,Softball,Other,0
ucla,2022,2500.0,Softball,Other,0
ucla,2022,150.0,Soccer,Other,0
ucla,2021,31.5,Gymnastics,Social Media,1
ucla,2022,7000.0,Football,Other,0
ucla,2022,100.0,Football,Other,0
ucla,2022,100.0,Football,Other,0
ucla,2021,51.45,Basketball,Social Media,1
ucla,2021,30.0,Gymnastics,Social Media,1
ucla,2021,15.0,Basketball,Social Media,1
ucla,2022,2000.0,Football,Other,0
ucla,2022,40000.0,Football,Other,0
ucla,2022,6000.0,Basketball,Other,0
ucla,2022,12500.0,Basketball,Other,0
ucla,2022,50.0,Baseball,Other,0
ucla,2022,5000.0,Basketball,Other,0
ucla,2022,3000.0,Basketball,Other,0
ucla,2022,5000.0,Gymnastics,Other,0
ucla,2022,7500.0,Basketball,Other,0
ucla,2022,1000.0,Basketball,Other,0
ucla,2022,1100.0,Softball,Other,0
ucla,2022,500.0,Track and Field,Other,0
ucla,2022,10000.0,Basketball,Other,0
ucla,2022,1000.0,Gymnastics,Other,0
ucla,2021,21.0,Gymnastics,Social Media,1
